pos_x, pos_y, theta (rad)
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.495107
0.781208, 3.09851, 0.493953
0.777636, 3.09187, 0.492799
0.774071, 3.08522, 0.491644
0.770514, 3.07857, 0.49049
0.766965, 3.07192, 0.489336
0.763424, 3.06526, 0.488182
0.75989, 3.05859, 0.487028
0.756364, 3.05192, 0.485874
0.752846, 3.04525, 0.48472
0.749335, 3.03858, 0.483566
0.745832, 3.0319, 0.482412
0.742337, 3.02521, 0.481258
0.738849, 3.01853, 0.480103
0.73537, 3.01184, 0.478949
0.731897, 3.00514, 0.477795
0.728433, 2.99844, 0.476641
0.724977, 2.99174, 0.475487
0.721528, 2.98503, 0.474333
0.718087, 2.97832, 0.473179
0.714653, 2.9716, 0.472025
0.711228, 2.96488, 0.470871
0.70781, 2.95816, 0.469717
0.7044, 2.95143, 0.468563
0.700997, 2.9447, 0.467408
0.697603, 2.93796, 0.466254
0.694216, 2.93122, 0.4651
0.690836, 2.92448, 0.463946
0.687466, 2.91773, 0.462792
0.684103, 2.91098, 0.461638
0.680747, 2.90423, 0.460484
0.677399, 2.89747, 0.45933
0.674059, 2.89071, 0.458176
0.670726, 2.88394, 0.457022
0.667402, 2.87717, 0.455867
0.664085, 2.87039, 0.454713
0.660777, 2.86362, 0.453559
0.657475, 2.85683, 0.452405
0.654182, 2.85005, 0.451251
0.650897, 2.84326, 0.450097
0.64762, 2.83647, 0.448943
0.64435, 2.82967, 0.447789
0.641088, 2.82287, 0.446635
0.637835, 2.81606, 0.445481
0.634588, 2.80926, 0.444327
0.63135, 2.80244, 0.443172
0.628119, 2.79563, 0.442018
0.624897, 2.78881, 0.440864
0.621683, 2.78199, 0.43971
0.618476, 2.77516, 0.438556
0.615277, 2.76833, 0.437402
0.612086, 2.76149, 0.436248
0.608903, 2.75465, 0.435094
0.605728, 2.74781, 0.43394
0.602561, 2.74097, 0.432786
0.599401, 2.73412, 0.431631
0.59625, 2.72727, 0.430477
0.593106, 2.72041, 0.429323
0.58997, 2.71355, 0.428169
0.586843, 2.70669, 0.427015
0.583723, 2.69982, 0.425861
0.580611, 2.69295, 0.424707
0.577507, 2.68608, 0.423553
0.574411, 2.6792, 0.422399
0.571323, 2.67232, 0.421245
0.568243, 2.66543, 0.420091
0.56517, 2.65854, 0.418936
0.562106, 2.65165, 0.417782
0.55905, 2.64476, 0.416628
0.556002, 2.63786, 0.415474
0.552961, 2.63095, 0.41432
0.549929, 2.62405, 0.413166
0.546905, 2.61714, 0.412012
0.543888, 2.61022, 0.410858
0.54088, 2.60331, 0.409704
0.537879, 2.59639, 0.40855
0.534887, 2.58947, 0.407395
0.531902, 2.58254, 0.406241
0.528926, 2.57561, 0.405087
0.525957, 2.56867, 0.403933
0.522996, 2.56174, 0.402779
0.520044, 2.5548, 0.401625
