scene_number,path,rotationSpeed,stop_angle,pause_time,volume_start,volume_poured,volume_received,spilled_volume
523,../../output/MediumBottle/Medium_70_1799_56,0.030000,56.000000,1.800000,69.990000,0.040000,0.007500,0.032500
524,../../output/MediumBottle/Medium_70_1799_58,0.030000,58.000000,1.800000,69.990000,0.037500,0.005000,0.032500
525,../../output/MediumBottle/Medium_70_1799_60,0.030000,60.000000,1.800000,69.990000,0.057500,0.015000,0.042500
526,../../output/MediumBottle/Medium_70_1799_62,0.030000,62.000000,1.800000,69.990000,0.075000,0.017500,0.057500
527,../../output/MediumBottle/Medium_70_1799_64,0.030000,64.000000,1.800000,69.990000,0.402500,0.350000,0.052500
528,../../output/MediumBottle/Medium_70_1799_66,0.030000,66.000000,1.800000,69.990000,0.837500,0.792500,0.045000
529,../../output/MediumBottle/Medium_70_1799_68,0.030000,68.000000,1.800000,69.990000,1.297500,1.250000,0.047500
530,../../output/MediumBottle/Medium_70_1799_70,0.030000,70.000000,1.800000,69.990000,1.775000,1.710000,0.065000
531,../../output/MediumBottle/Medium_70_1799_72,0.030000,72.000000,1.800000,69.990000,2.127500,2.057500,0.070000
532,../../output/MediumBottle/Medium_70_1799_74,0.030000,74.000000,1.800000,69.990000,2.462500,2.390000,0.072500
533,../../output/MediumBottle/Medium_70_1799_76,0.030000,76.000000,1.800000,69.990000,3.707500,3.627500,0.080000
534,../../output/MediumBottle/Medium_70_1799_78,0.030000,78.000000,1.800000,69.990000,6.650000,6.560000,0.090000
535,../../output/MediumBottle/Medium_70_1799_80,0.030000,80.000000,1.800000,69.990000,11.287500,11.212500,0.075000
536,../../output/MediumBottle/Medium_70_1799_82,0.030000,82.000000,1.800000,69.990000,17.462500,17.377501,0.085000
537,../../output/MediumBottle/Medium_70_1799_84,0.030000,84.000000,1.800000,69.990000,24.312500,24.225000,0.087500
538,../../output/MediumBottle/Medium_70_1799_86,0.030000,86.000000,1.800000,69.990000,32.029999,31.900000,0.130000
539,../../output/MediumBottle/Medium_70_1799_88,0.030000,88.000000,1.800000,69.990000,39.145000,38.687500,0.457500
540,../../output/MediumBottle/Medium_70_1799_90,0.030000,90.000000,1.800000,69.990000,45.317501,44.877499,0.440000
541,../../output/MediumBottle/Medium_80_200_20,0.030000,20.000000,0.200000,79.992500,0.005000,0.002500,0.002500
542,../../output/MediumBottle/Medium_80_200_22,0.030000,22.000000,0.200000,79.992500,0.005000,0.002500,0.002500
543,../../output/MediumBottle/Medium_80_200_24,0.030000,24.000000,0.200000,79.992500,0.002500,0.000000,0.002500
544,../../output/MediumBottle/Medium_80_200_26,0.030000,26.000000,0.200000,79.992500,0.012500,0.007500,0.005000
545,../../output/MediumBottle/Medium_80_200_28,0.030000,28.000000,0.200000,79.992500,0.002500,0.000000,0.002500
546,../../output/MediumBottle/Medium_80_200_30,0.030000,30.000000,0.200000,79.992500,0.005000,0.002500,0.002500
547,../../output/MediumBottle/Medium_80_200_32,0.030000,32.000000,0.200000,79.992500,0.002500,0.000000,0.002500
548,../../output/MediumBottle/Medium_80_200_34,0.030000,34.000000,0.200000,79.992500,0.005000,0.002500,0.002500
549,../../output/MediumBottle/Medium_80_200_36,0.030000,36.000000,0.200000,79.992500,0.005000,0.000000,0.005000
550,../../output/MediumBottle/Medium_80_200_38,0.030000,38.000000,0.200000,79.992500,0.005000,0.002500,0.002500
551,../../output/MediumBottle/Medium_80_200_40,0.030000,40.000000,0.200000,79.992500,0.005000,0.000000,0.005000
552,../../output/MediumBottle/Medium_80_200_42,0.030000,42.000000,0.200000,79.992500,0.005000,0.002500,0.002500
553,../../output/MediumBottle/Medium_80_200_44,0.030000,44.000000,0.200000,79.992500,0.005000,0.002500,0.002500
554,../../output/MediumBottle/Medium_80_200_46,0.030000,46.000000,0.200000,79.992500,0.010000,0.002500,0.007500
555,../../output/MediumBottle/Medium_80_200_48,0.030000,48.000000,0.200000,79.992500,0.010000,0.002500,0.007500
556,../../output/MediumBottle/Medium_80_200_50,0.030000,50.000000,0.200000,79.992500,0.022500,0.007500,0.015000
557,../../output/MediumBottle/Medium_80_200_52,0.030000,52.000000,0.200000,79.992500,0.017500,0.002500,0.015000
558,../../output/MediumBottle/Medium_80_200_54,0.030000,54.000000,0.200000,79.992500,0.035000,0.007500,0.027500
559,../../output/MediumBottle/Medium_80_200_56,0.030000,56.000000,0.200000,79.992500,0.045000,0.017500,0.027500
560,../../output/MediumBottle/Medium_80_200_58,0.030000,58.000000,0.200000,79.992500,0.085000,0.060000,0.025000
561,../../output/MediumBottle/Medium_80_200_60,0.030000,60.000000,0.200000,79.992500,0.367500,0.332500,0.035000
562,../../output/MediumBottle/Medium_80_200_62,0.030000,62.000000,0.200000,79.992500,0.897500,0.865000,0.032500
563,../../output/MediumBottle/Medium_80_200_64,0.030000,64.000000,0.200000,79.992500,1.550000,1.515000,0.035000
564,../../output/MediumBottle/Medium_80_200_66,0.030000,66.000000,0.200000,79.992500,2.210000,2.175000,0.035000
565,../../output/MediumBottle/Medium_80_200_68,0.030000,68.000000,0.200000,79.992500,2.802500,2.770000,0.032500
566,../../output/MediumBottle/Medium_80_200_70,0.030000,70.000000,0.200000,79.992500,3.337500,3.300000,0.037500
567,../../output/MediumBottle/Medium_80_200_72,0.030000,72.000000,0.200000,79.992500,3.682500,3.645000,0.037500
568,../../output/MediumBottle/Medium_80_200_74,0.030000,74.000000,0.200000,79.992500,4.395000,4.355000,0.040000
569,../../output/MediumBottle/Medium_80_200_76,0.030000,76.000000,0.200000,79.992500,6.205000,6.162500,0.042500
570,../../output/MediumBottle/Medium_80_200_78,0.030000,78.000000,0.200000,79.992500,9.552500,9.492500,0.060000
571,../../output/MediumBottle/Medium_80_200_80,0.030000,80.000000,0.200000,79.992500,14.437500,14.385000,0.052500
572,../../output/MediumBottle/Medium_80_200_82,0.030000,82.000000,0.200000,79.992500,20.670000,20.612499,0.057500
573,../../output/MediumBottle/Medium_80_200_84,0.030000,84.000000,0.200000,79.992500,27.857500,27.775000,0.082500
574,../../output/MediumBottle/Medium_80_200_86,0.030000,86.000000,0.200000,79.992500,35.792500,35.485001,0.307500
575,../../output/MediumBottle/Medium_80_200_88,0.030000,88.000000,0.200000,79.992500,43.799999,43.267502,0.532500
576,../../output/MediumBottle/Medium_80_200_90,0.030000,90.000000,0.200000,79.992500,50.950001,50.167500,0.782500
577,../../output/MediumBottle/Medium_80_600_20,0.030000,20.000000,0.600000,79.992500,0.005000,0.002500,0.002500
578,../../output/MediumBottle/Medium_80_600_22,0.030000,22.000000,0.600000,79.992500,0.002500,0.000000,0.002500
579,../../output/MediumBottle/Medium_80_600_24,0.030000,24.000000,0.600000,79.992500,0.005000,0.000000,0.005000
580,../../output/MediumBottle/Medium_80_600_26,0.030000,26.000000,0.600000,79.992500,0.002500,0.000000,0.002500
581,../../output/MediumBottle/Medium_80_600_28,0.030000,28.000000,0.600000,79.992500,0.007500,0.005000,0.002500
582,../../output/MediumBottle/Medium_80_600_30,0.030000,30.000000,0.600000,79.992500,0.012500,0.007500,0.005000
583,../../output/MediumBottle/Medium_80_600_32,0.030000,32.000000,0.600000,79.992500,0.002500,0.000000,0.002500
584,../../output/MediumBottle/Medium_80_600_34,0.030000,34.000000,0.600000,79.992500,0.007500,0.000000,0.007500
585,../../output/MediumBottle/Medium_80_600_36,0.030000,36.000000,0.600000,79.992500,0.012500,0.002500,0.010000
586,../../output/MediumBottle/Medium_80_600_38,0.030000,38.000000,0.600000,79.992500,0.005000,0.000000,0.005000
587,../../output/MediumBottle/Medium_80_600_40,0.030000,40.000000,0.600000,79.992500,0.002500,0.000000,0.002500
588,../../output/MediumBottle/Medium_80_600_42,0.030000,42.000000,0.600000,79.992500,0.007500,0.002500,0.005000
589,../../output/MediumBottle/Medium_80_600_44,0.030000,44.000000,0.600000,79.992500,0.010000,0.007500,0.002500
590,../../output/MediumBottle/Medium_80_600_46,0.030000,46.000000,0.600000,79.992500,0.017500,0.007500,0.010000
591,../../output/MediumBottle/Medium_80_600_48,0.030000,48.000000,0.600000,79.992500,0.015000,0.002500,0.012500
592,../../output/MediumBottle/Medium_80_600_50,0.030000,50.000000,0.600000,79.992500,0.020000,0.005000,0.015000
593,../../output/MediumBottle/Medium_80_600_52,0.030000,52.000000,0.600000,79.992500,0.022500,0.007500,0.015000
594,../../output/MediumBottle/Medium_80_600_54,0.030000,54.000000,0.600000,79.992500,0.042500,0.010000,0.032500
595,../../output/MediumBottle/Medium_80_600_56,0.030000,56.000000,0.600000,79.992500,0.042500,0.017500,0.025000
596,../../output/MediumBottle/Medium_80_600_58,0.030000,58.000000,0.600000,79.992500,0.092500,0.062500,0.030000
597,../../output/MediumBottle/Medium_80_600_60,0.030000,60.000000,0.600000,79.992500,0.397500,0.360000,0.037500
598,../../output/MediumBottle/Medium_80_600_62,0.030000,62.000000,0.600000,79.992500,0.922500,0.890000,0.032500
599,../../output/MediumBottle/Medium_80_600_64,0.030000,64.000000,0.600000,79.992500,1.587500,1.555000,0.032500
600,../../output/MediumBottle/Medium_80_600_66,0.030000,66.000000,0.600000,79.992500,2.252500,2.220000,0.032500
601,../../output/MediumBottle/Medium_80_600_68,0.030000,68.000000,0.600000,79.992500,2.852500,2.820000,0.032500
602,../../output/MediumBottle/Medium_80_600_70,0.030000,70.000000,0.600000,79.992500,3.357500,3.320000,0.037500
603,../../output/MediumBottle/Medium_80_600_72,0.030000,72.000000,0.600000,79.992500,3.737500,3.687500,0.050000
604,../../output/MediumBottle/Medium_80_600_74,0.030000,74.000000,0.600000,79.992500,4.507500,4.457500,0.050000
605,../../output/MediumBottle/Medium_80_600_76,0.030000,76.000000,0.600000,79.992500,6.480000,6.432500,0.047500
606,../../output/MediumBottle/Medium_80_600_78,0.030000,78.000000,0.600000,79.992500,10.032500,9.977500,0.055000
607,../../output/MediumBottle/Medium_80_600_80,0.030000,80.000000,0.600000,79.992500,15.150000,15.075000,0.075000
608,../../output/MediumBottle/Medium_80_600_82,0.030000,82.000000,0.600000,79.992500,21.650000,21.602501,0.047500
609,../../output/MediumBottle/Medium_80_600_84,0.030000,84.000000,0.600000,79.992500,29.000000,28.832500,0.167500
610,../../output/MediumBottle/Medium_80_600_86,0.030000,86.000000,0.600000,79.992500,37.067501,36.757500,0.310000
611,../../output/MediumBottle/Medium_80_600_88,0.030000,88.000000,0.600000,79.992500,45.014999,44.564999,0.450000
612,../../output/MediumBottle/Medium_80_600_90,0.030000,90.000000,0.600000,79.992500,52.022499,51.007500,1.015000
613,../../output/MediumBottle/Medium_80_1000_20,0.030000,20.000000,1.000000,79.992500,0.007500,0.005000,0.002500
614,../../output/MediumBottle/Medium_80_1000_22,0.030000,22.000000,1.000000,79.992500,0.002500,0.000000,0.002500
615,../../output/MediumBottle/Medium_80_1000_24,0.030000,24.000000,1.000000,79.992500,0.012500,0.007500,0.005000
616,../../output/MediumBottle/Medium_80_1000_26,0.030000,26.000000,1.000000,79.992500,0.005000,0.002500,0.002500
617,../../output/MediumBottle/Medium_80_1000_28,0.030000,28.000000,1.000000,79.992500,0.005000,0.000000,0.005000
618,../../output/MediumBottle/Medium_80_1000_30,0.030000,30.000000,1.000000,79.992500,0.002500,0.000000,0.002500
619,../../output/MediumBottle/Medium_80_1000_32,0.030000,32.000000,1.000000,79.992500,0.005000,0.002500,0.002500
620,../../output/MediumBottle/Medium_80_1000_34,0.030000,34.000000,1.000000,79.992500,0.005000,0.000000,0.005000
621,../../output/MediumBottle/Medium_80_1000_36,0.030000,36.000000,1.000000,79.992500,0.005000,0.000000,0.005000
622,../../output/MediumBottle/Medium_80_1000_38,0.030000,38.000000,1.000000,79.992500,0.007500,0.002500,0.005000
623,../../output/MediumBottle/Medium_80_1000_40,0.030000,40.000000,1.000000,79.992500,0.002500,0.000000,0.002500
624,../../output/MediumBottle/Medium_80_1000_42,0.030000,42.000000,1.000000,79.992500,0.005000,0.000000,0.005000
625,../../output/MediumBottle/Medium_80_1000_44,0.030000,44.000000,1.000000,79.992500,0.010000,0.007500,0.002500
626,../../output/MediumBottle/Medium_80_1000_46,0.030000,46.000000,1.000000,79.992500,0.010000,0.002500,0.007500
627,../../output/MediumBottle/Medium_80_1000_48,0.030000,48.000000,1.000000,79.992500,0.017500,0.007500,0.010000
628,../../output/MediumBottle/Medium_80_1000_50,0.030000,50.000000,1.000000,79.992500,0.017500,0.007500,0.010000
629,../../output/MediumBottle/Medium_80_1000_52,0.030000,52.000000,1.000000,79.992500,0.020000,0.002500,0.017500
630,../../output/MediumBottle/Medium_80_1000_54,0.030000,54.000000,1.000000,79.992500,0.047500,0.020000,0.027500
631,../../output/MediumBottle/Medium_80_1000_56,0.030000,56.000000,1.000000,79.992500,0.057500,0.027500,0.030000
632,../../output/MediumBottle/Medium_80_1000_58,0.030000,58.000000,1.000000,79.992500,0.100000,0.072500,0.027500
633,../../output/MediumBottle/Medium_80_1000_60,0.030000,60.000000,1.000000,79.992500,0.392500,0.362500,0.030000
634,../../output/MediumBottle/Medium_80_1000_62,0.030000,62.000000,1.000000,79.992500,0.947500,0.905000,0.042500
635,../../output/MediumBottle/Medium_80_1000_64,0.030000,64.000000,1.000000,79.992500,1.610000,1.572500,0.037500
636,../../output/MediumBottle/Medium_80_1000_66,0.030000,66.000000,1.000000,79.992500,2.282500,2.247500,0.035000
637,../../output/MediumBottle/Medium_80_1000_68,0.030000,68.000000,1.000000,79.992500,2.862500,2.832500,0.030000
638,../../output/MediumBottle/Medium_80_1000_70,0.030000,70.000000,1.000000,79.992500,3.367500,3.327500,0.040000
639,../../output/MediumBottle/Medium_80_1000_72,0.030000,72.000000,1.000000,79.992500,3.750000,3.692500,0.057500
640,../../output/MediumBottle/Medium_80_1000_74,0.030000,74.000000,1.000000,79.992500,4.592500,4.532500,0.060000
641,../../output/MediumBottle/Medium_80_1000_76,0.030000,76.000000,1.000000,79.992500,6.695000,6.647500,0.047500
642,../../output/MediumBottle/Medium_80_1000_78,0.030000,78.000000,1.000000,79.992500,10.460000,10.410000,0.050000
643,../../output/MediumBottle/Medium_80_1000_80,0.030000,80.000000,1.000000,79.992500,15.897500,15.840000,0.057500
644,../../output/MediumBottle/Medium_80_1000_82,0.030000,82.000000,1.000000,79.992500,22.592501,22.547501,0.045000
645,../../output/MediumBottle/Medium_80_1000_84,0.030000,84.000000,1.000000,79.992500,30.070000,29.877501,0.192500
646,../../output/MediumBottle/Medium_80_1000_86,0.030000,86.000000,1.000000,79.992500,38.237499,37.744999,0.492500
647,../../output/MediumBottle/Medium_80_1000_88,0.030000,88.000000,1.000000,79.992500,46.110001,45.160000,0.950000
648,../../output/MediumBottle/Medium_80_1000_90,0.030000,90.000000,1.000000,79.992500,52.980000,52.092499,0.887500
649,../../output/MediumBottle/Medium_80_1399_20,0.030000,20.000000,1.400000,79.992500,0.005000,0.002500,0.002500
650,../../output/MediumBottle/Medium_80_1399_22,0.030000,22.000000,1.400000,79.992500,0.010000,0.007500,0.002500
651,../../output/MediumBottle/Medium_80_1399_24,0.030000,24.000000,1.400000,79.992500,0.015000,0.005000,0.010000
652,../../output/MediumBottle/Medium_80_1399_26,0.030000,26.000000,1.400000,79.992500,0.002500,0.000000,0.002500
653,../../output/MediumBottle/Medium_80_1399_28,0.030000,28.000000,1.400000,79.992500,0.007500,0.005000,0.002500
654,../../output/MediumBottle/Medium_80_1399_30,0.030000,30.000000,1.400000,79.992500,0.012500,0.007500,0.005000
655,../../output/MediumBottle/Medium_80_1399_32,0.030000,32.000000,1.400000,79.992500,0.010000,0.005000,0.005000
656,../../output/MediumBottle/Medium_80_1399_34,0.030000,34.000000,1.400000,79.992500,0.005000,0.000000,0.005000
657,../../output/MediumBottle/Medium_80_1399_36,0.030000,36.000000,1.400000,79.992500,0.012500,0.005000,0.007500
658,../../output/MediumBottle/Medium_80_1399_38,0.030000,38.000000,1.400000,79.992500,0.007500,0.000000,0.007500
659,../../output/MediumBottle/Medium_80_1399_40,0.030000,40.000000,1.400000,79.992500,0.005000,0.000000,0.005000
660,../../output/MediumBottle/Medium_80_1399_42,0.030000,42.000000,1.400000,79.992500,0.005000,0.000000,0.005000
661,../../output/MediumBottle/Medium_80_1399_44,0.030000,44.000000,1.400000,79.992500,0.007500,0.002500,0.005000
662,../../output/MediumBottle/Medium_80_1399_46,0.030000,46.000000,1.400000,79.992500,0.015000,0.005000,0.010000
663,../../output/MediumBottle/Medium_80_1399_48,0.030000,48.000000,1.400000,79.992500,0.012500,0.002500,0.010000
664,../../output/MediumBottle/Medium_80_1399_50,0.030000,50.000000,1.400000,79.992500,0.030000,0.012500,0.017500
665,../../output/MediumBottle/Medium_80_1399_52,0.030000,52.000000,1.400000,79.992500,0.022500,0.005000,0.017500
666,../../output/MediumBottle/Medium_80_1399_54,0.030000,54.000000,1.400000,79.992500,0.040000,0.010000,0.030000
667,../../output/MediumBottle/Medium_80_1399_56,0.030000,56.000000,1.400000,79.992500,0.052500,0.020000,0.032500
668,../../output/MediumBottle/Medium_80_1399_58,0.030000,58.000000,1.400000,79.992500,0.115000,0.075000,0.040000
669,../../output/MediumBottle/Medium_80_1399_60,0.030000,60.000000,1.400000,79.992500,0.405000,0.370000,0.035000
670,../../output/MediumBottle/Medium_80_1399_62,0.030000,62.000000,1.400000,79.992500,0.945000,0.900000,0.045000
671,../../output/MediumBottle/Medium_80_1399_64,0.030000,64.000000,1.400000,79.992500,1.622500,1.582500,0.040000
672,../../output/MediumBottle/Medium_80_1399_66,0.030000,66.000000,1.400000,79.992500,2.282500,2.247500,0.035000
673,../../output/MediumBottle/Medium_80_1399_68,0.030000,68.000000,1.400000,79.992500,2.882500,2.842500,0.040000
674,../../output/MediumBottle/Medium_80_1399_70,0.030000,70.000000,1.400000,79.992500,3.385000,3.337500,0.047500
675,../../output/MediumBottle/Medium_80_1399_72,0.030000,72.000000,1.400000,79.992500,3.750000,3.700000,0.050000
676,../../output/MediumBottle/Medium_80_1399_74,0.030000,74.000000,1.400000,79.992500,4.615000,4.562500,0.052500
677,../../output/MediumBottle/Medium_80_1399_76,0.030000,76.000000,1.400000,79.992500,6.875000,6.820000,0.055000
678,../../output/MediumBottle/Medium_80_1399_78,0.030000,78.000000,1.400000,79.992500,10.890000,10.842500,0.047500
679,../../output/MediumBottle/Medium_80_1399_80,0.030000,80.000000,1.400000,79.992500,16.512501,16.450001,0.062500
680,../../output/MediumBottle/Medium_80_1399_82,0.030000,82.000000,1.400000,79.992500,23.475000,23.427500,0.047500
681,../../output/MediumBottle/Medium_80_1399_84,0.030000,84.000000,1.400000,79.992500,31.049999,30.950001,0.100000
682,../../output/MediumBottle/Medium_80_1399_86,0.030000,86.000000,1.400000,79.992500,39.294998,39.037498,0.257500
683,../../output/MediumBottle/Medium_80_1399_88,0.030000,88.000000,1.400000,79.992500,47.180000,46.422501,0.757500
684,../../output/MediumBottle/Medium_80_1399_90,0.030000,90.000000,1.400000,79.992500,53.887501,52.847500,1.040000
685,../../output/MediumBottle/Medium_80_1799_20,0.030000,20.000000,1.800000,79.992500,0.005000,0.002500,0.002500
686,../../output/MediumBottle/Medium_80_1799_22,0.030000,22.000000,1.800000,79.992500,0.010000,0.005000,0.005000
687,../../output/MediumBottle/Medium_80_1799_24,0.030000,24.000000,1.800000,79.992500,0.012500,0.000000,0.012500
688,../../output/MediumBottle/Medium_80_1799_26,0.030000,26.000000,1.800000,79.992500,0.005000,0.002500,0.002500
689,../../output/MediumBottle/Medium_80_1799_28,0.030000,28.000000,1.800000,79.992500,0.007500,0.005000,0.002500
690,../../output/MediumBottle/Medium_80_1799_30,0.030000,30.000000,1.800000,79.992500,0.005000,0.002500,0.002500
691,../../output/MediumBottle/Medium_80_1799_32,0.030000,32.000000,1.800000,79.992500,0.005000,0.000000,0.005000
692,../../output/MediumBottle/Medium_80_1799_34,0.030000,34.000000,1.800000,79.992500,0.005000,0.000000,0.005000
693,../../output/MediumBottle/Medium_80_1799_36,0.030000,36.000000,1.800000,79.992500,0.005000,0.000000,0.005000
694,../../output/MediumBottle/Medium_80_1799_38,0.030000,38.000000,1.800000,79.992500,0.007500,0.002500,0.005000
695,../../output/MediumBottle/Medium_80_1799_40,0.030000,40.000000,1.800000,79.992500,0.005000,0.000000,0.005000
696,../../output/MediumBottle/Medium_80_1799_42,0.030000,42.000000,1.800000,79.992500,0.005000,0.000000,0.005000
697,../../output/MediumBottle/Medium_80_1799_44,0.030000,44.000000,1.800000,79.992500,0.007500,0.005000,0.002500
698,../../output/MediumBottle/Medium_80_1799_46,0.030000,46.000000,1.800000,79.992500,0.017500,0.007500,0.010000
699,../../output/MediumBottle/Medium_80_1799_48,0.030000,48.000000,1.800000,79.992500,0.015000,0.002500,0.012500
700,../../output/MediumBottle/Medium_80_1799_50,0.030000,50.000000,1.800000,79.992500,0.025000,0.010000,0.015000
701,../../output/MediumBottle/Medium_80_1799_52,0.030000,52.000000,1.800000,79.992500,0.032500,0.010000,0.022500
702,../../output/MediumBottle/Medium_80_1799_54,0.030000,54.000000,1.800000,79.992500,0.042500,0.007500,0.035000
703,../../output/MediumBottle/Medium_80_1799_56,0.030000,56.000000,1.800000,79.992500,0.055000,0.022500,0.032500
704,../../output/MediumBottle/Medium_80_1799_58,0.030000,58.000000,1.800000,79.992500,0.100000,0.070000,0.030000
705,../../output/MediumBottle/Medium_80_1799_60,0.030000,60.000000,1.800000,79.992500,0.415000,0.380000,0.035000
706,../../output/MediumBottle/Medium_80_1799_62,0.030000,62.000000,1.800000,79.992500,0.942500,0.905000,0.037500
707,../../output/MediumBottle/Medium_80_1799_64,0.030000,64.000000,1.800000,79.992500,1.622500,1.585000,0.037500
708,../../output/MediumBottle/Medium_80_1799_66,0.030000,66.000000,1.800000,79.992500,2.277500,2.247500,0.030000
709,../../output/MediumBottle/Medium_80_1799_68,0.030000,68.000000,1.800000,79.992500,2.897500,2.850000,0.047500
710,../../output/MediumBottle/Medium_80_1799_70,0.030000,70.000000,1.800000,79.992500,3.402500,3.357500,0.045000
